sequencenum,timestamp,context,event,detail,timestampint,contextinint,contextint,contextoutint,eventint,eventoffset,eventsize,eventdata
581,0.266 588 680,"SysTick","ISR Enter","Runs for 4.920 us",26658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2764,5,02 0F B4 89 06 
582,0.266 593 600,"SysTick","ISR Exit","Returns to Idle",26659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2769,3,03 EC 03 
583,0.267 588 680,"SysTick","ISR Enter","Runs for 4.920 us",26758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2772,5,02 0F B4 89 06 
584,0.267 593 600,"SysTick","ISR Exit","Returns to Idle",26759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2777,3,03 EC 03 
585,0.268 588 680,"SysTick","ISR Enter","Runs for 4.920 us",26858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2780,5,02 0F B4 89 06 
586,0.268 593 600,"SysTick","ISR Exit","Returns to Idle",26859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2785,3,03 EC 03 
587,0.269 588 680,"SysTick","ISR Enter","Runs for 4.920 us",26958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2788,5,02 0F B4 89 06 
588,0.269 593 600,"SysTick","ISR Exit","Returns to Idle",26959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2793,3,03 EC 03 
589,0.270 588 680,"SysTick","ISR Enter","Runs for 4.920 us",27058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2796,5,02 0F B4 89 06 
590,0.270 593 600,"SysTick","ISR Exit","Returns to Idle",27059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2801,3,03 EC 03 
591,0.271 588 680,"SysTick","ISR Enter","Runs for 4.920 us",27158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2804,5,02 0F B4 89 06 
592,0.271 593 600,"SysTick","ISR Exit","Returns to Idle",27159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2809,3,03 EC 03 
593,0.272 588 680,"SysTick","ISR Enter","Runs for 4.920 us",27258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2812,5,02 0F B4 89 06 
594,0.272 593 600,"SysTick","ISR Exit","Returns to Idle",27259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2817,3,03 EC 03 
595,0.273 588 680,"SysTick","ISR Enter","Runs for 4.920 us",27358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2820,5,02 0F B4 89 06 
596,0.273 593 600,"SysTick","ISR Exit","Returns to Idle",27359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2825,3,03 EC 03 
597,0.274 588 680,"SysTick","ISR Enter","Runs for 4.920 us",27458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2828,5,02 0F B4 89 06 
598,0.274 593 600,"SysTick","ISR Exit","Returns to Idle",27459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2833,3,03 EC 03 
599,0.275 588 680,"SysTick","ISR Enter","Runs for 4.920 us",27558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2836,5,02 0F B4 89 06 
600,0.275 593 600,"SysTick","ISR Exit","Returns to Idle",27559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2841,3,03 EC 03 
601,0.276 588 680,"SysTick","ISR Enter","Runs for 4.920 us",27658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2844,5,02 0F B4 89 06 
602,0.276 593 600,"SysTick","ISR Exit","Returns to Idle",27659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2849,3,03 EC 03 
603,0.277 588 680,"SysTick","ISR Enter","Runs for 4.920 us",27758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2852,5,02 0F B4 89 06 
604,0.277 593 600,"SysTick","ISR Exit","Returns to Idle",27759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2857,3,03 EC 03 
605,0.278 588 680,"SysTick","ISR Enter","Runs for 4.920 us",27858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2860,5,02 0F B4 89 06 
606,0.278 593 600,"SysTick","ISR Exit","Returns to Idle",27859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2865,3,03 EC 03 
607,0.279 588 680,"SysTick","ISR Enter","Runs for 4.920 us",27958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2868,5,02 0F B4 89 06 
608,0.279 593 600,"SysTick","ISR Exit","Returns to Idle",27959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2873,3,03 EC 03 
609,0.280 588 680,"SysTick","ISR Enter","Runs for 4.920 us",28058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2876,5,02 0F B4 89 06 
610,0.280 593 600,"SysTick","ISR Exit","Returns to Idle",28059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2881,3,03 EC 03 
611,0.281 588 680,"SysTick","ISR Enter","Runs for 4.920 us",28158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2884,5,02 0F B4 89 06 
612,0.281 593 600,"SysTick","ISR Exit","Returns to Idle",28159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2889,3,03 EC 03 
613,0.282 588 680,"SysTick","ISR Enter","Runs for 4.920 us",28258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2892,5,02 0F B4 89 06 
614,0.282 593 600,"SysTick","ISR Exit","Returns to Idle",28259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2897,3,03 EC 03 
615,0.283 588 680,"SysTick","ISR Enter","Runs for 4.920 us",28358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2900,5,02 0F B4 89 06 
616,0.283 593 600,"SysTick","ISR Exit","Returns to Idle",28359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2905,3,03 EC 03 
617,0.284 588 680,"SysTick","ISR Enter","Runs for 4.920 us",28458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2908,5,02 0F B4 89 06 
618,0.284 593 600,"SysTick","ISR Exit","Returns to Idle",28459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2913,3,03 EC 03 
619,0.285 588 680,"SysTick","ISR Enter","Runs for 4.920 us",28558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2916,5,02 0F B4 89 06 
620,0.285 593 600,"SysTick","ISR Exit","Returns to Idle",28559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2921,3,03 EC 03 
621,0.286 588 680,"SysTick","ISR Enter","Runs for 4.920 us",28658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2924,5,02 0F B4 89 06 
622,0.286 593 600,"SysTick","ISR Exit","Returns to Idle",28659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2929,3,03 EC 03 
623,0.287 588 680,"SysTick","ISR Enter","Runs for 4.920 us",28758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2932,5,02 0F B4 89 06 
624,0.287 593 600,"SysTick","ISR Exit","Returns to Idle",28759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2937,3,03 EC 03 
625,0.288 588 680,"SysTick","ISR Enter","Runs for 4.920 us",28858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2940,5,02 0F B4 89 06 
626,0.288 593 600,"SysTick","ISR Exit","Returns to Idle",28859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2945,3,03 EC 03 
627,0.289 588 680,"SysTick","ISR Enter","Runs for 4.920 us",28958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2948,5,02 0F B4 89 06 
628,0.289 593 600,"SysTick","ISR Exit","Returns to Idle",28959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2953,3,03 EC 03 
629,0.290 588 680,"SysTick","ISR Enter","Runs for 4.920 us",29058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2956,5,02 0F B4 89 06 
630,0.290 593 600,"SysTick","ISR Exit","Returns to Idle",29059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2961,3,03 EC 03 
631,0.291 588 680,"SysTick","ISR Enter","Runs for 4.920 us",29158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2964,5,02 0F B4 89 06 
632,0.291 593 600,"SysTick","ISR Exit","Returns to Idle",29159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2969,3,03 EC 03 
633,0.292 588 680,"SysTick","ISR Enter","Runs for 4.920 us",29258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2972,5,02 0F B4 89 06 
634,0.292 593 600,"SysTick","ISR Exit","Returns to Idle",29259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2977,3,03 EC 03 
635,0.293 588 680,"SysTick","ISR Enter","Runs for 4.920 us",29358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2980,5,02 0F B4 89 06 
636,0.293 593 600,"SysTick","ISR Exit","Returns to Idle",29359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2985,3,03 EC 03 
637,0.294 588 680,"SysTick","ISR Enter","Runs for 4.920 us",29458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2988,5,02 0F B4 89 06 
638,0.294 593 600,"SysTick","ISR Exit","Returns to Idle",29459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2993,3,03 EC 03 
639,0.295 588 680,"SysTick","ISR Enter","Runs for 4.920 us",29558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2996,5,02 0F B4 89 06 
640,0.295 593 600,"SysTick","ISR Exit","Returns to Idle",29559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3001,3,03 EC 03 
641,0.296 588 680,"SysTick","ISR Enter","Runs for 4.920 us",29658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3004,5,02 0F B4 89 06 
642,0.296 593 600,"SysTick","ISR Exit","Returns to Idle",29659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3009,3,03 EC 03 
643,0.297 588 680,"SysTick","ISR Enter","Runs for 4.920 us",29758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3012,5,02 0F B4 89 06 
644,0.297 593 600,"SysTick","ISR Exit","Returns to Idle",29759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3017,3,03 EC 03 
645,0.298 588 680,"SysTick","ISR Enter","Runs for 4.920 us",29858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3020,5,02 0F B4 89 06 
646,0.298 593 600,"SysTick","ISR Exit","Returns to Idle",29859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3025,3,03 EC 03 
647,0.299 588 680,"SysTick","ISR Enter","Runs for 4.920 us",29958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3028,5,02 0F B4 89 06 
648,0.299 593 600,"SysTick","ISR Exit","Returns to Idle",29959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3033,3,03 EC 03 
649,0.300 588 680,"SysTick","ISR Enter","Runs for 4.920 us",30058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3036,5,02 0F B4 89 06 
650,0.300 593 600,"SysTick","ISR Exit","Returns to Idle",30059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3041,3,03 EC 03 
651,0.301 588 680,"SysTick","ISR Enter","Runs for 4.920 us",30158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3044,5,02 0F B4 89 06 
652,0.301 593 600,"SysTick","ISR Exit","Returns to Idle",30159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3049,3,03 EC 03 
653,0.302 588 680,"SysTick","ISR Enter","Runs for 4.920 us",30258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3052,5,02 0F B4 89 06 
654,0.302 593 600,"SysTick","ISR Exit","Returns to Idle",30259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3057,3,03 EC 03 
655,0.303 588 680,"SysTick","ISR Enter","Runs for 4.920 us",30358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3060,5,02 0F B4 89 06 
656,0.303 593 600,"SysTick","ISR Exit","Returns to Idle",30359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3065,3,03 EC 03 
657,0.304 588 680,"SysTick","ISR Enter","Runs for 4.920 us",30458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3068,5,02 0F B4 89 06 
658,0.304 593 600,"SysTick","ISR Exit","Returns to Idle",30459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3073,3,03 EC 03 
659,0.305 588 680,"SysTick","ISR Enter","Runs for 4.920 us",30558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3076,5,02 0F B4 89 06 
660,0.305 593 600,"SysTick","ISR Exit","Returns to Idle",30559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3081,3,03 EC 03 
661,0.306 588 680,"SysTick","ISR Enter","Runs for 4.920 us",30658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3084,5,02 0F B4 89 06 
662,0.306 593 600,"SysTick","ISR Exit","Returns to Idle",30659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3089,3,03 EC 03 
663,0.307 588 680,"SysTick","ISR Enter","Runs for 4.920 us",30758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3092,5,02 0F B4 89 06 
664,0.307 593 600,"SysTick","ISR Exit","Returns to Idle",30759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3097,3,03 EC 03 
665,0.308 588 680,"SysTick","ISR Enter","Runs for 4.920 us",30858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3100,5,02 0F B4 89 06 
666,0.308 593 600,"SysTick","ISR Exit","Returns to Idle",30859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3105,3,03 EC 03 
667,0.309 588 680,"SysTick","ISR Enter","Runs for 4.920 us",30958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3108,5,02 0F B4 89 06 
668,0.309 593 600,"SysTick","ISR Exit","Returns to Idle",30959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3113,3,03 EC 03 
669,0.310 588 680,"SysTick","ISR Enter","Runs for 4.920 us",31058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3116,5,02 0F B4 89 06 
670,0.310 593 600,"SysTick","ISR Exit","Returns to Idle",31059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3121,3,03 EC 03 
671,0.311 588 680,"SysTick","ISR Enter","Runs for 4.920 us",31158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3124,5,02 0F B4 89 06 
672,0.311 593 600,"SysTick","ISR Exit","Returns to Idle",31159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3129,3,03 EC 03 
673,0.312 588 680,"SysTick","ISR Enter","Runs for 4.920 us",31258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3132,5,02 0F B4 89 06 
674,0.312 593 600,"SysTick","ISR Exit","Returns to Idle",31259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3137,3,03 EC 03 
675,0.313 588 680,"SysTick","ISR Enter","Runs for 4.920 us",31358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3140,5,02 0F B4 89 06 
676,0.313 593 600,"SysTick","ISR Exit","Returns to Idle",31359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3145,3,03 EC 03 
677,0.314 588 680,"SysTick","ISR Enter","Runs for 4.920 us",31458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3148,5,02 0F B4 89 06 
678,0.314 593 600,"SysTick","ISR Exit","Returns to Idle",31459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3153,3,03 EC 03 
679,0.315 588 680,"SysTick","ISR Enter","Runs for 4.920 us",31558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3156,5,02 0F B4 89 06 
680,0.315 593 600,"SysTick","ISR Exit","Returns to Idle",31559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3161,3,03 EC 03 
681,0.316 588 680,"SysTick","ISR Enter","Runs for 4.920 us",31658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3164,5,02 0F B4 89 06 
682,0.316 593 600,"SysTick","ISR Exit","Returns to Idle",31659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3169,3,03 EC 03 
683,0.317 588 680,"SysTick","ISR Enter","Runs for 4.920 us",31758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3172,5,02 0F B4 89 06 
684,0.317 593 600,"SysTick","ISR Exit","Returns to Idle",31759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3177,3,03 EC 03 
685,0.318 588 680,"SysTick","ISR Enter","Runs for 4.920 us",31858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3180,5,02 0F B4 89 06 
686,0.318 593 600,"SysTick","ISR Exit","Returns to Idle",31859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3185,3,03 EC 03 
687,0.319 588 680,"SysTick","ISR Enter","Runs for 4.920 us",31958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3188,5,02 0F B4 89 06 
688,0.319 593 600,"SysTick","ISR Exit","Returns to Idle",31959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3193,3,03 EC 03 
689,0.320 588 680,"SysTick","ISR Enter","Runs for 4.920 us",32058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3196,5,02 0F B4 89 06 
690,0.320 593 600,"SysTick","ISR Exit","Returns to Idle",32059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3201,3,03 EC 03 
691,0.321 588 680,"SysTick","ISR Enter","Runs for 4.920 us",32158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3204,5,02 0F B4 89 06 
692,0.321 593 600,"SysTick","ISR Exit","Returns to Idle",32159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3209,3,03 EC 03 
693,0.322 588 680,"SysTick","ISR Enter","Runs for 4.920 us",32258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3212,5,02 0F B4 89 06 
694,0.322 593 600,"SysTick","ISR Exit","Returns to Idle",32259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3217,3,03 EC 03 
695,0.323 588 680,"SysTick","ISR Enter","Runs for 4.920 us",32358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3220,5,02 0F B4 89 06 
696,0.323 593 600,"SysTick","ISR Exit","Returns to Idle",32359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3225,3,03 EC 03 
697,0.324 588 680,"SysTick","ISR Enter","Runs for 4.920 us",32458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3228,5,02 0F B4 89 06 
698,0.324 593 600,"SysTick","ISR Exit","Returns to Idle",32459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3233,3,03 EC 03 
699,0.325 588 680,"SysTick","ISR Enter","Runs for 4.920 us",32558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3236,5,02 0F B4 89 06 
700,0.325 593 600,"SysTick","ISR Exit","Returns to Idle",32559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3241,3,03 EC 03 
701,0.326 588 680,"SysTick","ISR Enter","Runs for 4.920 us",32658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3244,5,02 0F B4 89 06 
702,0.326 593 600,"SysTick","ISR Exit","Returns to Idle",32659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3249,3,03 EC 03 
703,0.327 588 680,"SysTick","ISR Enter","Runs for 4.920 us",32758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3252,5,02 0F B4 89 06 
704,0.327 593 600,"SysTick","ISR Exit","Returns to Idle",32759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3257,3,03 EC 03 
705,0.328 588 680,"SysTick","ISR Enter","Runs for 4.920 us",32858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3260,5,02 0F B4 89 06 
706,0.328 593 600,"SysTick","ISR Exit","Returns to Idle",32859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3265,3,03 EC 03 
707,0.329 588 680,"SysTick","ISR Enter","Runs for 4.920 us",32958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3268,5,02 0F B4 89 06 
708,0.329 593 600,"SysTick","ISR Exit","Returns to Idle",32959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3273,3,03 EC 03 
709,0.330 588 680,"SysTick","ISR Enter","Runs for 4.920 us",33058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3276,5,02 0F B4 89 06 
710,0.330 593 600,"SysTick","ISR Exit","Returns to Idle",33059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3281,3,03 EC 03 
711,0.331 588 680,"SysTick","ISR Enter","Runs for 4.920 us",33158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3284,5,02 0F B4 89 06 
712,0.331 593 600,"SysTick","ISR Exit","Returns to Idle",33159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3289,3,03 EC 03 
713,0.332 588 680,"SysTick","ISR Enter","Runs for 4.920 us",33258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3292,5,02 0F B4 89 06 
714,0.332 593 600,"SysTick","ISR Exit","Returns to Idle",33259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3297,3,03 EC 03 
715,0.333 588 680,"SysTick","ISR Enter","Runs for 4.920 us",33358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3300,5,02 0F B4 89 06 
