sequencenum,timestamp,context,event,detail,timestampint,contextinint,contextint,contextoutint,eventint,eventoffset,eventsize,eventdata
13954,6.724 590 850,"SysTick","ISR Enter","Runs for 4.900 us",672459085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59368,5,06 03 EA 03 02 
13955,6.724 595 750,"SysTick","ISR Exit","Returns to Idle",672459575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59373,3,0F B6 89 
13956,6.725 590 850,"SysTick","ISR Enter","Runs for 4.900 us",672559085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59376,5,06 03 EA 03 02 
13957,6.725 595 750,"SysTick","ISR Exit","Returns to Idle",672559575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59381,3,0F B6 89 
13958,6.726 590 850,"SysTick","ISR Enter","Runs for 4.900 us",672659085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59384,5,06 03 EA 03 02 
13959,6.726 595 750,"SysTick","ISR Exit","Returns to Idle",672659575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59389,3,0F B6 89 
13960,6.727 590 850,"SysTick","ISR Enter","Runs for 4.900 us",672759085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59392,5,06 03 EA 03 02 
13961,6.727 595 750,"SysTick","ISR Exit","Returns to Idle",672759575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59397,3,0F B6 89 
13962,6.728 590 850,"SysTick","ISR Enter","Runs for 4.900 us",672859085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59400,5,06 03 EA 03 02 
13963,6.728 595 750,"SysTick","ISR Exit","Returns to Idle",672859575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59405,3,0F B6 89 
13964,6.729 590 850,"SysTick","ISR Enter","Runs for 4.900 us",672959085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59408,5,06 03 EA 03 02 
13965,6.729 595 750,"SysTick","ISR Exit","Returns to Idle",672959575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59413,3,0F B6 89 
13966,6.730 590 850,"SysTick","ISR Enter","Runs for 4.900 us",673059085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59416,5,06 03 EA 03 02 
13967,6.730 595 750,"SysTick","ISR Exit","Returns to Idle",673059575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59421,3,0F B6 89 
13968,6.731 590 850,"SysTick","ISR Enter","Runs for 4.900 us",673159085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59424,5,06 03 EA 03 02 
13969,6.731 595 750,"SysTick","ISR Exit","Returns to Idle",673159575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59429,3,0F B6 89 
13970,6.732 590 850,"SysTick","ISR Enter","Runs for 4.900 us",673259085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59432,5,06 03 EA 03 02 
13971,6.732 595 750,"SysTick","ISR Exit","Returns to Idle",673259575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59437,3,0F B6 89 
13972,6.733 590 850,"SysTick","ISR Enter","Runs for 4.900 us",673359085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59440,5,06 03 EA 03 02 
13973,6.733 595 750,"SysTick","ISR Exit","Returns to Idle",673359575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59445,3,0F B6 89 
13974,6.734 590 850,"SysTick","ISR Enter","Runs for 4.900 us",673459085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59448,5,06 03 EA 03 02 
13975,6.734 595 750,"SysTick","ISR Exit","Returns to Idle",673459575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59453,3,0F B6 89 
13976,6.735 590 850,"SysTick","ISR Enter","Runs for 4.900 us",673559085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59456,5,06 03 EA 03 02 
13977,6.735 595 750,"SysTick","ISR Exit","Returns to Idle",673559575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59461,3,0F B6 89 
13978,6.736 590 850,"SysTick","ISR Enter","Runs for 4.900 us",673659085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59464,5,06 03 EA 03 02 
13979,6.736 595 750,"SysTick","ISR Exit","Returns to Idle",673659575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59469,3,0F B6 89 
13980,6.737 590 850,"SysTick","ISR Enter","Runs for 4.900 us",673759085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59472,5,06 03 EA 03 02 
13981,6.737 595 750,"SysTick","ISR Exit","Returns to Idle",673759575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59477,3,0F B6 89 
13982,6.738 590 850,"SysTick","ISR Enter","Runs for 4.900 us",673859085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59480,5,06 03 EA 03 02 
13983,6.738 595 750,"SysTick","ISR Exit","Returns to Idle",673859575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59485,3,0F B6 89 
13984,6.739 590 850,"SysTick","ISR Enter","Runs for 4.900 us",673959085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59488,5,06 03 EA 03 02 
13985,6.739 595 750,"SysTick","ISR Exit","Returns to Idle",673959575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59493,3,0F B6 89 
13986,6.740 590 850,"SysTick","ISR Enter","Runs for 4.900 us",674059085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59496,5,06 03 EA 03 02 
13987,6.740 595 750,"SysTick","ISR Exit","Returns to Idle",674059575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59501,3,0F B6 89 
13988,6.741 590 850,"SysTick","ISR Enter","Runs for 4.900 us",674159085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59504,5,06 03 EA 03 02 
13989,6.741 595 750,"SysTick","ISR Exit","Returns to Idle",674159575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59509,3,0F B6 89 
13990,6.742 590 850,"SysTick","ISR Enter","Runs for 4.900 us",674259085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59512,5,06 03 EA 03 02 
13991,6.742 595 750,"SysTick","ISR Exit","Returns to Idle",674259575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59517,3,0F B6 89 
13992,6.743 590 850,"SysTick","ISR Enter","Runs for 4.900 us",674359085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59520,5,06 03 EA 03 02 
13993,6.743 595 750,"SysTick","ISR Exit","Returns to Idle",674359575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59525,3,0F B6 89 
13994,6.744 590 850,"SysTick","ISR Enter","Runs for 4.900 us",674459085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59528,5,06 03 EA 03 02 
13995,6.744 595 750,"SysTick","ISR Exit","Returns to Idle",674459575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59533,3,0F B6 89 
13996,6.745 590 850,"SysTick","ISR Enter","Runs for 4.900 us",674559085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59536,5,06 03 EA 03 02 
13997,6.745 595 750,"SysTick","ISR Exit","Returns to Idle",674559575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59541,3,0F B6 89 
13998,6.746 590 850,"SysTick","ISR Enter","Runs for 4.900 us",674659085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59544,5,06 03 EA 03 02 
13999,6.746 595 750,"SysTick","ISR Exit","Returns to Idle",674659575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59549,3,0F B6 89 
14000,6.747 590 850,"SysTick","ISR Enter","Runs for 4.900 us",674759085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59552,5,06 03 EA 03 02 
14001,6.747 595 750,"SysTick","ISR Exit","Returns to Idle",674759575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59557,3,0F B6 89 
14002,6.748 590 850,"SysTick","ISR Enter","Runs for 4.900 us",674859085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59560,5,06 03 EA 03 02 
14003,6.748 595 750,"SysTick","ISR Exit","Returns to Idle",674859575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59565,3,0F B6 89 
14004,6.749 590 850,"SysTick","ISR Enter","Runs for 4.900 us",674959085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59568,5,06 03 EA 03 02 
14005,6.749 595 750,"SysTick","ISR Exit","Returns to Idle",674959575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59573,3,0F B6 89 
14006,6.750 590 850,"SysTick","ISR Enter","Runs for 11.490 us",675059085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59576,5,06 03 EA 03 02 
14007,6.750 597 230,"SysTick","Task Ready","led_blue, runs after 14.640 us",675059723,0x000000010000000F,0x000000010000000F,0x000000010000000F,6,59581,8,0F B6 89 06 03 EA 03 02 
14008,6.750 602 340,"SysTick","ISR Exit","Returns to Scheduler",675060234,0x000000010000000F,0x000000010000000F,0x0000000400000000,18,59589,3,0F B6 89 
14009,6.750 611 870,"led_blue","Task Run","Runs for 48.310 us",675061187,0x0000000400000000,0x0000000810000FB0,0x0000000810000FB0,4,59592,8,06 03 EA 03 02 0F B6 89 
14010,6.750 621 060,"led_blue","xTaskNotifyWait","ulBitsToClearOnEntry=0 ulBitsToClearOnExit=0 pulNotificationValue=0 xTicksToWait=125",675062106,0x0000000810000FB0,0x0000000810000FB0,0x0000000810000FB0,64,59600,8,06 03 EA 03 02 0F B6 89 
14011,6.750 642 710,"led_blue","Log","Toggling blue LED",675064271,0x0000000810000FB0,0x0000000810000FB0,0x0000000810000FB0,26,59608,24,06 03 EA 03 02 0F B6 89 06 03 EA 03 02 0F B6 89 06 03 EA 03 02 0F B6 89 
14012,6.750 660 180,"Idle","System Idle","Idle for 124.942 ms",675066018,0x0000000810000FB0,0x0000001000000000,0x0000001000000000,17,59632,3,06 03 EA 
14013,6.751 592 020,"SysTick","ISR Enter","Runs for 4.890 us",675159202,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,59635,5,03 02 0F B6 89 
14014,6.751 596 910,"SysTick","ISR Exit","Returns to Idle",675159691,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,59640,3,06 03 EA 
