sequencenum,timestamp,context,event,detail,timestampint,contextinint,contextint,contextoutint,eventint,eventoffset,eventsize,eventdata
2358,1.125 645 320,"led_blue","vTaskDelayUntil","",112564532,0x0000000810000F48,0x0000000810000F48,0x0000000810000F48,36,10221,4,03 EC 03 02 
2359,1.125 659 010,"Idle","System Idle","Idle for 124.948 ms",112565901,0x0000000810000F48,0x0000001000000000,0x0000001000000000,17,10225,3,0F B4 89 
2360,1.126 589 880,"SysTick","ISR Enter","Runs for 5.000 us",112658988,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10228,5,06 03 EC 03 02 
2361,1.126 594 880,"SysTick","ISR Exit","Returns to Idle",112659488,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10233,3,0F B4 89 
2362,1.127 589 560,"SysTick","ISR Enter","Runs for 5.000 us",112758956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10236,5,06 03 EC 03 02 
2363,1.127 594 560,"SysTick","ISR Exit","Returns to Idle",112759456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10241,3,0F B4 89 
2364,1.128 589 560,"SysTick","ISR Enter","Runs for 5.000 us",112858956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10244,5,06 03 EC 03 02 
2365,1.128 594 560,"SysTick","ISR Exit","Returns to Idle",112859456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10249,3,0F B4 89 
2366,1.129 589 560,"SysTick","ISR Enter","Runs for 5.000 us",112958956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10252,5,06 03 EC 03 02 
2367,1.129 594 560,"SysTick","ISR Exit","Returns to Idle",112959456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10257,3,0F B4 89 
2368,1.130 589 560,"SysTick","ISR Enter","Runs for 5.000 us",113058956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10260,5,06 03 EC 03 02 
2369,1.130 594 560,"SysTick","ISR Exit","Returns to Idle",113059456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10265,3,0F B4 89 
2370,1.131 589 560,"SysTick","ISR Enter","Runs for 5.000 us",113158956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10268,5,06 03 EC 03 02 
2371,1.131 594 560,"SysTick","ISR Exit","Returns to Idle",113159456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10273,3,0F B4 89 
2372,1.132 589 560,"SysTick","ISR Enter","Runs for 5.000 us",113258956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10276,5,06 03 EC 03 02 
2373,1.132 594 560,"SysTick","ISR Exit","Returns to Idle",113259456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10281,3,0F B4 89 
2374,1.133 589 560,"SysTick","ISR Enter","Runs for 5.000 us",113358956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10284,5,06 03 EC 03 02 
2375,1.133 594 560,"SysTick","ISR Exit","Returns to Idle",113359456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10289,3,0F B4 89 
2376,1.134 589 560,"SysTick","ISR Enter","Runs for 5.000 us",113458956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10292,5,06 03 EC 03 02 
2377,1.134 594 560,"SysTick","ISR Exit","Returns to Idle",113459456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10297,3,0F B4 89 
2378,1.135 589 560,"SysTick","ISR Enter","Runs for 5.000 us",113558956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10300,5,06 03 EC 03 02 
2379,1.135 594 560,"SysTick","ISR Exit","Returns to Idle",113559456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10305,3,0F B4 89 
2380,1.136 589 560,"SysTick","ISR Enter","Runs for 5.000 us",113658956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10308,5,06 03 EC 03 02 
2381,1.136 594 560,"SysTick","ISR Exit","Returns to Idle",113659456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10313,3,0F B4 89 
2382,1.137 589 560,"SysTick","ISR Enter","Runs for 5.000 us",113758956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10316,5,06 03 EC 03 02 
2383,1.137 594 560,"SysTick","ISR Exit","Returns to Idle",113759456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10321,3,0F B4 89 
2384,1.138 589 560,"SysTick","ISR Enter","Runs for 5.000 us",113858956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10324,5,06 03 EC 03 02 
2385,1.138 594 560,"SysTick","ISR Exit","Returns to Idle",113859456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10329,3,0F B4 89 
2386,1.139 589 560,"SysTick","ISR Enter","Runs for 5.000 us",113958956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10332,5,06 03 EC 03 02 
2387,1.139 594 560,"SysTick","ISR Exit","Returns to Idle",113959456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10337,3,0F B4 89 
2388,1.140 589 560,"SysTick","ISR Enter","Runs for 5.000 us",114058956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10340,5,06 03 EC 03 02 
2389,1.140 594 560,"SysTick","ISR Exit","Returns to Idle",114059456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10345,3,0F B4 89 
2390,1.141 589 560,"SysTick","ISR Enter","Runs for 5.000 us",114158956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10348,5,06 03 EC 03 02 
2391,1.141 594 560,"SysTick","ISR Exit","Returns to Idle",114159456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10353,3,0F B4 89 
2392,1.142 589 560,"SysTick","ISR Enter","Runs for 5.000 us",114258956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10356,5,06 03 EC 03 02 
2393,1.142 594 560,"SysTick","ISR Exit","Returns to Idle",114259456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10361,3,0F B4 89 
2394,1.143 589 560,"SysTick","ISR Enter","Runs for 5.000 us",114358956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10364,5,06 03 EC 03 02 
2395,1.143 594 560,"SysTick","ISR Exit","Returns to Idle",114359456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10369,3,0F B4 89 
2396,1.144 589 560,"SysTick","ISR Enter","Runs for 5.000 us",114458956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10372,5,06 06 C8 9E 80 
2397,1.144 594 560,"SysTick","ISR Exit","Returns to Idle",114459456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10377,3,80 01 FE 
2398,1.145 589 560,"SysTick","ISR Enter","Runs for 5.000 us",114558956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10380,5,04 12 9D 04 04 
2399,1.145 594 560,"SysTick","ISR Exit","Returns to Idle",114559456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10385,3,C8 9E 80 
2400,1.146 589 560,"SysTick","ISR Enter","Runs for 5.000 us",114658956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10388,5,80 01 BE 07 1A 
2401,1.146 594 560,"SysTick","ISR Exit","Returns to Idle",114659456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10393,3,14 11 54 
2402,1.147 589 560,"SysTick","ISR Enter","Runs for 5.000 us",114758956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10396,5,6F 67 67 6C 69 
2403,1.147 594 560,"SysTick","ISR Exit","Returns to Idle",114759456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10401,3,6E 67 20 
2404,1.148 589 560,"SysTick","ISR Enter","Runs for 5.000 us",114858956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10404,5,62 6C 75 65 20 
2405,1.148 594 560,"SysTick","ISR Exit","Returns to Idle",114859456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10409,3,4C 45 44 
2406,1.149 589 560,"SysTick","ISR Enter","Runs for 5.000 us",114958956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10412,5,00 00 EC 12 23 
2407,1.149 594 560,"SysTick","ISR Exit","Returns to Idle",114959456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10417,3,01 7D C1 
2408,1.150 589 560,"SysTick","ISR Enter","Runs for 5.000 us",115058956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10420,5,07 11 D1 0A 02 
2409,1.150 594 560,"SysTick","ISR Exit","Returns to Idle",115059456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10425,3,0F C3 D8 
2410,1.151 589 560,"SysTick","ISR Enter","Runs for 5.000 us",115158956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10428,5,05 03 EC 03 02 
2411,1.151 594 560,"SysTick","ISR Exit","Returns to Idle",115159456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10433,3,0F BA 88 
2412,1.152 589 560,"SysTick","ISR Enter","Runs for 5.000 us",115258956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10436,5,06 03 EC 03 02 
2413,1.152 594 560,"SysTick","ISR Exit","Returns to Idle",115259456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10441,3,0F B4 89 
2414,1.153 589 560,"SysTick","ISR Enter","Runs for 5.000 us",115358956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10444,5,06 03 EC 03 02 
2415,1.153 594 560,"SysTick","ISR Exit","Returns to Idle",115359456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10449,3,0F B4 89 
2416,1.154 589 560,"SysTick","ISR Enter","Runs for 5.000 us",115458956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10452,5,06 03 EC 03 02 
2417,1.154 594 560,"SysTick","ISR Exit","Returns to Idle",115459456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10457,3,0F B4 89 
2418,1.155 589 560,"SysTick","ISR Enter","Runs for 5.000 us",115558956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10460,5,06 03 EC 03 02 
2419,1.155 594 560,"SysTick","ISR Exit","Returns to Idle",115559456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10465,3,0F B4 89 
2420,1.156 589 560,"SysTick","ISR Enter","Runs for 5.000 us",115658956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10468,5,06 03 EC 03 02 
2421,1.156 594 560,"SysTick","ISR Exit","Returns to Idle",115659456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10473,3,0F B4 89 
2422,1.157 589 560,"SysTick","ISR Enter","Runs for 5.000 us",115758956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10476,5,06 03 EC 03 02 
2423,1.157 594 560,"SysTick","ISR Exit","Returns to Idle",115759456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10481,3,0F B4 89 
2424,1.158 589 560,"SysTick","ISR Enter","Runs for 5.000 us",115858956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10484,5,06 03 EC 03 02 
2425,1.158 594 560,"SysTick","ISR Exit","Returns to Idle",115859456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10489,3,0F B4 89 
2426,1.159 589 560,"SysTick","ISR Enter","Runs for 5.000 us",115958956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10492,5,06 03 EC 03 02 
2427,1.159 594 560,"SysTick","ISR Exit","Returns to Idle",115959456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10497,3,0F B4 89 
2428,1.160 589 560,"SysTick","ISR Enter","Runs for 5.000 us",116058956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10500,5,06 03 EC 03 02 
2429,1.160 594 560,"SysTick","ISR Exit","Returns to Idle",116059456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10505,3,0F B4 89 
2430,1.161 589 560,"SysTick","ISR Enter","Runs for 5.000 us",116158956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10508,5,06 03 EC 03 02 
2431,1.161 594 560,"SysTick","ISR Exit","Returns to Idle",116159456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10513,3,0F B4 89 
2432,1.162 589 560,"SysTick","ISR Enter","Runs for 5.000 us",116258956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10516,5,06 03 EC 03 02 
2433,1.162 594 560,"SysTick","ISR Exit","Returns to Idle",116259456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10521,3,0F B4 89 
2434,1.163 589 560,"SysTick","ISR Enter","Runs for 5.000 us",116358956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10524,5,06 03 EC 03 02 
2435,1.163 594 560,"SysTick","ISR Exit","Returns to Idle",116359456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10529,3,0F B4 89 
2436,1.164 589 560,"SysTick","ISR Enter","Runs for 5.000 us",116458956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10532,5,06 03 EC 03 02 
2437,1.164 594 560,"SysTick","ISR Exit","Returns to Idle",116459456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10537,3,0F B4 89 
2438,1.165 589 560,"SysTick","ISR Enter","Runs for 5.000 us",116558956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10540,5,06 03 EC 03 02 
2439,1.165 594 560,"SysTick","ISR Exit","Returns to Idle",116559456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10545,3,0F B4 89 
2440,1.166 589 560,"SysTick","ISR Enter","Runs for 5.000 us",116658956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10548,5,06 03 EC 03 02 
2441,1.166 594 560,"SysTick","ISR Exit","Returns to Idle",116659456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10553,3,0F B4 89 
2442,1.167 589 560,"SysTick","ISR Enter","Runs for 5.000 us",116758956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10556,5,06 03 EC 03 02 
2443,1.167 594 560,"SysTick","ISR Exit","Returns to Idle",116759456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10561,3,0F B4 89 
2444,1.168 589 560,"SysTick","ISR Enter","Runs for 5.000 us",116858956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10564,5,06 03 EC 03 02 
2445,1.168 594 560,"SysTick","ISR Exit","Returns to Idle",116859456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10569,3,0F B4 89 
2446,1.169 589 560,"SysTick","ISR Enter","Runs for 5.000 us",116958956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10572,5,06 03 EC 03 02 
2447,1.169 594 560,"SysTick","ISR Exit","Returns to Idle",116959456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10577,3,0F B4 89 
2448,1.170 589 560,"SysTick","ISR Enter","Runs for 5.000 us",117058956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10580,5,06 03 EC 03 02 
2449,1.170 594 560,"SysTick","ISR Exit","Returns to Idle",117059456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10585,3,0F B4 89 
2450,1.171 589 560,"SysTick","ISR Enter","Runs for 5.000 us",117158956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10588,5,06 03 EC 03 02 
2451,1.171 594 560,"SysTick","ISR Exit","Returns to Idle",117159456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10593,3,0F B4 89 
2452,1.172 589 560,"SysTick","ISR Enter","Runs for 5.000 us",117258956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10596,5,06 03 EC 03 02 
2453,1.172 594 560,"SysTick","ISR Exit","Returns to Idle",117259456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10601,3,0F B4 89 
2454,1.173 589 560,"SysTick","ISR Enter","Runs for 5.000 us",117358956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10604,5,06 03 EC 03 02 
2455,1.173 594 560,"SysTick","ISR Exit","Returns to Idle",117359456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10609,3,0F B4 89 
2456,1.174 589 560,"SysTick","ISR Enter","Runs for 5.000 us",117458956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10612,5,06 03 EC 03 02 
2457,1.174 594 560,"SysTick","ISR Exit","Returns to Idle",117459456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10617,3,0F B4 89 
2458,1.175 589 560,"SysTick","ISR Enter","Runs for 5.000 us",117558956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10620,5,06 03 EC 03 02 
2459,1.175 594 560,"SysTick","ISR Exit","Returns to Idle",117559456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10625,3,0F B4 89 
2460,1.176 589 560,"SysTick","ISR Enter","Runs for 5.000 us",117658956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10628,5,06 03 EC 03 02 
2461,1.176 594 560,"SysTick","ISR Exit","Returns to Idle",117659456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10633,3,0F B4 89 
2462,1.177 589 560,"SysTick","ISR Enter","Runs for 5.000 us",117758956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10636,5,06 03 EC 03 02 
2463,1.177 594 560,"SysTick","ISR Exit","Returns to Idle",117759456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10641,3,0F B4 89 
2464,1.178 589 560,"SysTick","ISR Enter","Runs for 5.000 us",117858956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10644,5,06 03 EC 03 02 
2465,1.178 594 560,"SysTick","ISR Exit","Returns to Idle",117859456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10649,3,0F B4 89 
2466,1.179 589 560,"SysTick","ISR Enter","Runs for 5.000 us",117958956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10652,5,06 03 EC 03 02 
2467,1.179 594 560,"SysTick","ISR Exit","Returns to Idle",117959456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10657,3,0F B4 89 
2468,1.180 589 560,"SysTick","ISR Enter","Runs for 5.000 us",118058956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10660,5,06 03 EC 03 02 
2469,1.180 594 560,"SysTick","ISR Exit","Returns to Idle",118059456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10665,3,0F B4 89 
2470,1.181 589 560,"SysTick","ISR Enter","Runs for 5.000 us",118158956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10668,5,06 03 EC 03 02 
2471,1.181 594 560,"SysTick","ISR Exit","Returns to Idle",118159456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10673,3,0F B4 89 
2472,1.182 589 560,"SysTick","ISR Enter","Runs for 5.000 us",118258956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10676,5,06 03 EC 03 02 
2473,1.182 594 560,"SysTick","ISR Exit","Returns to Idle",118259456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10681,3,0F B4 89 
2474,1.183 589 560,"SysTick","ISR Enter","Runs for 5.000 us",118358956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10684,5,06 03 EC 03 02 
2475,1.183 594 560,"SysTick","ISR Exit","Returns to Idle",118359456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10689,3,0F B4 89 
2476,1.184 589 560,"SysTick","ISR Enter","Runs for 5.000 us",118458956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10692,5,06 03 EC 03 02 
2477,1.184 594 560,"SysTick","ISR Exit","Returns to Idle",118459456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10697,3,0F B4 89 
2478,1.185 589 560,"SysTick","ISR Enter","Runs for 5.000 us",118558956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10700,5,06 03 EC 03 02 
2479,1.185 594 560,"SysTick","ISR Exit","Returns to Idle",118559456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10705,3,0F B4 89 
2480,1.186 589 560,"SysTick","ISR Enter","Runs for 5.000 us",118658956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10708,5,06 03 EC 03 02 
2481,1.186 594 560,"SysTick","ISR Exit","Returns to Idle",118659456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10713,3,0F B4 89 
2482,1.187 589 560,"SysTick","ISR Enter","Runs for 5.000 us",118758956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10716,5,06 03 EC 03 02 
2483,1.187 594 560,"SysTick","ISR Exit","Returns to Idle",118759456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10721,3,0F B4 89 
2484,1.188 589 560,"SysTick","ISR Enter","Runs for 5.000 us",118858956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10724,5,06 03 EC 03 02 
2485,1.188 594 560,"SysTick","ISR Exit","Returns to Idle",118859456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10729,3,0F B4 89 
2486,1.189 589 560,"SysTick","ISR Enter","Runs for 5.000 us",118958956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10732,5,06 03 EC 03 02 
2487,1.189 594 560,"SysTick","ISR Exit","Returns to Idle",118959456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10737,3,0F B4 89 
2488,1.190 589 560,"SysTick","ISR Enter","Runs for 5.000 us",119058956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10740,5,06 03 EC 03 02 
2489,1.190 594 560,"SysTick","ISR Exit","Returns to Idle",119059456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,10745,3,0F B4 89 
2490,1.191 589 560,"SysTick","ISR Enter","Runs for 5.000 us",119158956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,10748,5,06 03 EC 03 02 
